date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:42	45807/45807	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:27:10%20GMT	http://www.w3schools.com/js/js_arrays.asp	www.w3schools.com/js/js_arrays.html	(from http://www.w3schools.com/js/)
12:58:42	44199/44199	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:30:05%20GMT	http://www.w3schools.com/js/js_array_methods.asp	www.w3schools.com/js/js_array_methods.html	(from http://www.w3schools.com/js/)
12:58:42	35889/35889	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:23:45%20GMT	http://www.w3schools.com/js/js_array_sort.asp	www.w3schools.com/js/js_array_sort.html	(from http://www.w3schools.com/js/)
12:58:43	34877/34877	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:56:11%20GMT	http://www.w3schools.com/js/js_booleans.asp	www.w3schools.com/js/js_booleans.html	(from http://www.w3schools.com/js/)
12:58:43	40979/40979	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:40:37%20GMT	http://www.w3schools.com/js/js_comparisons.asp	www.w3schools.com/js/js_comparisons.html	(from http://www.w3schools.com/js/)
12:58:44	34799/34799	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:01:09%20GMT	http://www.w3schools.com/js/js_if_else.asp	www.w3schools.com/js/js_if_else.html	(from http://www.w3schools.com/js/)
12:58:44	35673/35673	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:45:18%20GMT	http://www.w3schools.com/js/js_switch.asp	www.w3schools.com/js/js_switch.html	(from http://www.w3schools.com/js/)
12:58:44	35523/35523	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:31:42%20GMT	http://www.w3schools.com/js/js_loop_for.asp	www.w3schools.com/js/js_loop_for.html	(from http://www.w3schools.com/js/)
12:58:45	33065/33065	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:48:24%20GMT	http://www.w3schools.com/js/js_loop_while.asp	www.w3schools.com/js/js_loop_while.html	(from http://www.w3schools.com/js/)
12:58:45	32848/32848	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:17:48%20GMT	http://www.w3schools.com/js/js_break.asp	www.w3schools.com/js/js_break.html	(from http://www.w3schools.com/js/)
12:58:46	49601/49601	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:39:04%20GMT	http://www.w3schools.com/js/js_type_conversion.asp	www.w3schools.com/js/js_type_conversion.html	(from http://www.w3schools.com/js/)
12:58:46	37244/37244	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:33:56%20GMT	http://www.w3schools.com/js/js_regexp.asp	www.w3schools.com/js/js_regexp.html	(from http://www.w3schools.com/js/)
12:58:46	36151/36151	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:53:15%20GMT	http://www.w3schools.com/js/js_errors.asp	www.w3schools.com/js/js_errors.html	(from http://www.w3schools.com/js/)
12:58:47	33508/33508	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:23:51%20GMT	http://www.w3schools.com/js/js_debugging.asp	www.w3schools.com/js/js_debugging.html	(from http://www.w3schools.com/js/)
12:58:47	33333/33333	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:50:31%20GMT	http://www.w3schools.com/js/js_hoisting.asp	www.w3schools.com/js/js_hoisting.html	(from http://www.w3schools.com/js/)
12:58:48	39279/39279	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:42:07%20GMT	http://www.w3schools.com/js/js_strict.asp	www.w3schools.com/js/js_strict.html	(from http://www.w3schools.com/js/)
12:58:48	37897/37897	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:45:44%20GMT	http://www.w3schools.com/js/js_conventions.asp	www.w3schools.com/js/js_conventions.html	(from http://www.w3schools.com/js/)
12:58:48	39640/39640	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:52:25%20GMT	http://www.w3schools.com/js/js_best_practices.asp	www.w3schools.com/js/js_best_practices.html	(from http://www.w3schools.com/js/)
12:58:49	43588/43588	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:21:01%20GMT	http://www.w3schools.com/js/js_mistakes.asp	www.w3schools.com/js/js_mistakes.html	(from http://www.w3schools.com/js/)
12:58:49	32594/32594	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:24:50%20GMT	http://www.w3schools.com/js/js_performance.asp	www.w3schools.com/js/js_performance.html	(from http://www.w3schools.com/js/)
12:58:50	34588/34588	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:19:43%20GMT	http://www.w3schools.com/js/js_reserved.asp	www.w3schools.com/js/js_reserved.html	(from http://www.w3schools.com/js/)
12:58:50	33761/33761	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:12:39%20GMT	http://www.w3schools.com/js/js_json.asp	www.w3schools.com/js/js_json.html	(from http://www.w3schools.com/js/)
12:58:50	34766/34766	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2007:15:30%20GMT	http://www.w3schools.com/js/js_validation.asp	www.w3schools.com/js/js_validation.html	(from http://www.w3schools.com/js/)
12:58:51	33972/33972	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:59:04%20GMT	http://www.w3schools.com/js/js_validation_api.asp	www.w3schools.com/js/js_validation_api.html	(from http://www.w3schools.com/js/)
12:58:51	40974/40974	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:49:42%20GMT	http://www.w3schools.com/js/js_object_definition.asp	www.w3schools.com/js/js_object_definition.html	(from http://www.w3schools.com/js/)
12:58:52	33887/33887	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:42:34%20GMT	http://www.w3schools.com/js/js_properties.asp	www.w3schools.com/js/js_properties.html	(from http://www.w3schools.com/js/)
12:58:52	32494/32494	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:17:43%20GMT	http://www.w3schools.com/js/js_object_methods.asp	www.w3schools.com/js/js_object_methods.html	(from http://www.w3schools.com/js/)
12:58:52	35649/35649	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:27:48%20GMT	http://www.w3schools.com/js/js_object_prototypes.asp	www.w3schools.com/js/js_object_prototypes.html	(from http://www.w3schools.com/js/)
12:58:53	36405/36405	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:18:15%20GMT	http://www.w3schools.com/js/js_function_definition.asp	www.w3schools.com/js/js_function_definition.html	(from http://www.w3schools.com/js/)
12:58:53	33305/33305	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:15:01%20GMT	http://www.w3schools.com/js/js_function_parameters.asp	www.w3schools.com/js/js_function_parameters.html	(from http://www.w3schools.com/js/)
12:58:54	38279/38279	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:49:54%20GMT	http://www.w3schools.com/js/js_function_invocation.asp	www.w3schools.com/js/js_function_invocation.html	(from http://www.w3schools.com/js/)
12:58:54	35138/35138	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:55:00%20GMT	http://www.w3schools.com/js/js_function_closures.asp	www.w3schools.com/js/js_function_closures.html	(from http://www.w3schools.com/js/)
12:58:54	31556/31556	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:53:54%20GMT	http://www.w3schools.com/js/js_htmldom.asp	www.w3schools.com/js/js_htmldom.html	(from http://www.w3schools.com/js/)
12:58:55	30976/30976	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:37:01%20GMT	http://www.w3schools.com/js/js_htmldom_methods.asp	www.w3schools.com/js/js_htmldom_methods.html	(from http://www.w3schools.com/js/)
12:58:55	34597/34597	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:09:57%20GMT	http://www.w3schools.com/js/js_htmldom_document.asp	www.w3schools.com/js/js_htmldom_document.html	(from http://www.w3schools.com/js/)
12:58:56	34786/34786	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:23:21%20GMT	http://www.w3schools.com/js/js_htmldom_elements.asp	www.w3schools.com/js/js_htmldom_elements.html	(from http://www.w3schools.com/js/)
12:58:56	33442/33442	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:46:51%20GMT	http://www.w3schools.com/js/js_htmldom_html.asp	www.w3schools.com/js/js_htmldom_html.html	(from http://www.w3schools.com/js/)
